Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
107973:25,0.6866666666666666,0.1092888888888889,0.5650348195660999,0.23137691502897823,(0.5650348195660999  0.23137691502897823),[0.85142828 0.10999993],[0.09392020421700677  0.035362408630043966],[0.71  0.75  0.98  0.94  0.93  0.65  0.16  1.0  0.06],[0.11111111 0.11111111 0.         0.         0.22222222 0.11111111 0.44444444],"but it's only for like two or three hours at a time."
104317:89,0.37333333333333335,0.03173333333333333,16.823936282443544,5153.794297245371,(16.823936282443544  5153.794297245371),[0.3250057  0.75999999],[0.08566880199730285  0.0007071067811865475],[0.76  0.07  0.39  0.26  0.3  0.28  0.47  0.46  0.37],[0.11111111 0.22222222 0.33333333 0.22222222 0.         0.11111111 0.        ],"and, uh, it kind of makes me listen a little closer to, to the piano when i hear it at other places , or when i, you know, see some, see and hear someone playing ."
5704:06:00,0.3766666666666667,0.13135555555555556,0.23601706126037042,0.3676028912204494,(0.23601706126037042  0.3676028912204494),[0.06799768 0.76245709],[0.03175666243842675  0.11201797366612999],[0.02  0.12  0.12  0.06  0.69  0.02  0.99  0.81  0.56],[0.55555556 0.         0.         0.11111111 0.11111111 0.11111111 0.11111111],"whether or not they get it is hard to say."
59616:52,0.41,0.09608888888888889,0.6545300269496428,0.5570660888110657,(0.6545300269496428  0.5570660888110657),[0.20817018 0.78081159],[0.08871968868770985  0.12523219670693536],[0.17  0.99  0.15  0.31  0.03  0.81  0.19  0.61  0.43],[0.11111111 0.33333333 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111],"and it  doesn't matter what restrictions you put  on that type of weapon or a class three firearm."
48254:34,0.4444444444444444,0.08891358024691359,0.7593833100746954,0.7616791748273062,(0.7593833100746954  0.7616791748273062),[0.67544002 0.14619346],[0.12128643942159612  0.06277710108234043],[0.78  0.25  0.14  0.48  0.71  0.52  0.01  0.19  0.92],[0.22222222 0.22222222 0.         0.22222222 0.11111111 0.11111111 0.11111111],"the, the crime is not any better or any worse,"
98980:76,0.7577777777777778,0.06426172839506174,0.2863648425280262,0.17812817156083258,(0.2863648425280262  0.17812817156083258),[0.41999923 0.92665932],[0.043597990785540955  0.06680715469101757],[0.35  1.0  0.99  0.73  1.0  0.92  0.41  0.5  0.92],[0.         0.         0.22222222 0.11111111 0.         0.11111111 0.55555556],"and so how do you relate as to whether this particular armed robbery was a, you know, worth five years or twenty-five ."
67555:107,0.13111111111111112,0.02798765432098766,0.41427829592800874,1.0305369866296816,(0.41427829592800874  1.0305369866296816),[0.51999998 0.08250037],[0.0007071067811865475  0.07148392560158466],[0.0  0.04  0.04  0.26  0.0  0.25  0.52  0.05  0.02],[0.44444444 0.22222222 0.         0.11111111 0.         0. 0.        ],"have you ever had a, uh, it's kind of slightly off the subject, but you ever had a, uh, a blood workup done  recently or since you've been biking, to see if it,"
58159:41,0.33222222222222225,0.062106172839506174,0.9109172719907441,0.8052375454215909,(0.9109172719907441  0.8052375454215909),[0.17232846 0.61747928],[0.07160448784010223  0.11754196393641045],[0.19  0.17  0.02  0.62  0.48  0.34  0.24  0.83  0.1],[0.22222222 0.33333333 0.11111111 0.11111111 0.11111111 0.11111111 0.        ],"because, you know until the la-, past four or five years, nobody ever really worried about that, for them."
6480:57:00,0.5410526315789473,0.08207257617728532,0.7659848069077828,0.5473484922420808,(0.7659848069077828  0.5473484922420808),[0.7175835  0.15621237],[0.09689488193038567  0.0448467011107708],[0.61  0.69  0.86  0.13  0.76  0.65  0.27  0.98  0.21  0.52  0.51  0.84  0.08  0.12  0.61  0.69  0.86  0.13  0.76],[0.21052632 0.10526316 0.         0.10526316 0.26315789 0.15789474 0.15789474],"but it should be a standard and, and not left  up to either the whim or the current overhead rate t-, uh, that 's running in each department."
39729:68,0.5033333333333334,0.07131111111111112,0.8172200369924973,0.8829909310405804,(0.8172200369924973  0.8829909310405804),[0.83379143 0.34102289],[0.04381147620684806  0.1106149124088573],[0.78  0.14  0.35  0.8  0.49  0.92  0.38  0.14  0.53],[0.22222222 0.         0.22222222 0.22222222 0.         0.22222222 0.11111111],"but usually if i'm, if i'm, if i take a day off or on the weekend especially, i try  to cook, real, real food."
92169:77,0.1955555555555556,0.07175802469135802,0.06157858578537902,0.16999982106165007,(0.06157858578537902  0.16999982106165007),[0.685      0.05571429],[0.01063013571989469  0.045808941704265166],[0.67  0.02  0.7  0.0  0.0  0.11  0.04  0.19  0.03],[0.44444444 0.11111111 0.         0.         0.22222222 0. 0.        ],"and, and, uh, it was an enormous task to bring all of those people together with just one or two people helping ."
163278:40,0.42666666666666664,0.13484444444444443,0.030781790918893694,0.036583912750752845,(0.030781790918893694  0.036583912750752845),[0.1        0.83499999],[0.03435840697397245  0.012767147785821331],[0.81  0.11  0.83  0.86  0.03  0.08  0.1  0.18  0.84],[0.44444444 0.11111111 0.         0.         0.         0.33333333 0.11111111],"oh, i think, i think two or three minutes is fine."
160003:12,0.5266666666666667,0.15213333333333334,0.4573962386252345,0.35148202546415486,(0.4573962386252345  0.35148202546415486),[0.78164554 0.01666599],[0.12844559737868186  0.012039127220770555],[1.0  0.0  0.01  0.04  0.68  0.93  0.94  0.61  0.53],[0.22222222 0.         0.         0.11111111 0.22222222 0. 0.33333333],"it's whether or not you're a resident for that jurisdiction,"
67423:47,0.25333333333333335,0.09533333333333333,0.1443411300481907,0.2597466328628463,(0.1443411300481907  0.2597466328628463),[0.04332687 0.67328187],[0.04255930563958323  0.08420518415755382],[0.04  0.05  0.17  0.0  0.0  0.52  0.81  0.0  0.69],[0.22222222 0.11111111 0.         0.11111111 0.11111111 0.11111111 0.        ],"so i began a program couple, i don't know probably three or four weeks ago."
85435:43,0.7333333333333333,0.03708888888888889,1.367462753229516,0.6066469717583737,(1.367462753229516  0.6066469717583737),[0.41544709 0.82388868],[0.06107972256254854  0.06535859235074197],[0.69  0.91  0.33  0.83  0.5  0.85  0.8  0.97  0.72],[0.         0.         0.11111111 0.11111111 0.11111111 0.44444444 0.22222222],"so we really don't know whether there's enough fossil fuel left or there isn't,"
98372:16,0.4655555555555555,0.142558024691358,1.2177176860351346,0.6536226640388711,(1.2177176860351346  0.6536226640388711),[0.96666747 0.21500717],[0.02334384561021078  0.11172330066937704],[0.17  0.54  0.09  0.06  0.25  0.99  0.99  0.92  0.18],[0.22222222 0.33333333 0.         0.11111111 0.         0. 0.33333333],"we will rent two or three movies on thursday"
176099:48,0.42777777777777776,0.08955061728395061,0.5039795934775673,0.4910620773723389,(0.5039795934775673  0.4910620773723389),[0.66906253 0.12180658],[0.09858355873422509  0.07422355522572782],[0.82  0.27  0.48  0.8  0.71  0.55  0.17  0.04  0.01],[0.22222222 0.22222222 0.         0.22222222 0.11111111 0.22222222 0.        ],"we never really, you know, have  to program money for that or make choices, you know."
165157:25,0.3744444444444444,0.08540246913580246,0.7832947172103182,3.8460474232867865,(0.7832947172103182  3.8460474232867865),[0.29625834 1.        ],[0.14327390230765946  0.0007071067811865475],[0.32  0.4  0.06  0.46  0.62  0.02  0.4  1.0  0.09],[0.33333333 0.         0.33333333 0.11111111 0.11111111 0. 0.11111111],"they issued a recall because of improper shielding or possibly other problems with floppy drive."
170320:16,0.8877777777777778,0.008883950617283951,0.9179474734136024,0.5403821820882334,(0.9179474734136024  0.5403821820882334),[0.7702472 0.94423  ],[0.03432579647752289  0.03315846971574559],[0.83  0.97  0.91  0.99  1.0  0.93  0.76  0.88  0.72  0.83  0.97  0.91  0.99  1.0  0.93  0.76  0.88  0.72],[0.         0.         0.         0.         0.         0.33333333 0.66666667],"they're in college or just out of college."
50711:45,0.8233333333333333,0.08242222222222222,0.43476211418489374,0.07306051370487127,(0.43476211418489374  0.07306051370487127),[0.92 0.05],[0.06567343257878686  0.0007071067811865475],[0.9  1.0  1.0  0.72  0.96  0.83  0.97  0.98  0.05],[0.11111111 0.         0.         0.         0.         0.22222222 0.66666667],"the, the difficulty would be in whether it's voluntary or involuntary."
127119:72,0.42526315789473695,0.1069617728531856,0.4767563019370057,0.6614857188613337,(0.4767563019370057  0.6614857188613337),[0.67908819 0.11870612],[0.15806180478404153  0.044778567371323526],[0.52  0.19  0.1  0.85  0.09  0.79  0.46  0.08  0.41  0.02  0.96  0.24  1.0  0.62  0.52  0.19  0.1  0.85  0.09],[0.31578947 0.15789474 0.05263158 0.15789474 0.05263158 0.15789474 0.10526316],"it, it seems like t i is pretty cut and dried with two, like, two or three levels."
27966:70,0.3944444444444444,0.16038024691358027,0.22544575406995074,0.3542867326072157,(0.22544575406995074  0.3542867326072157),[0.13378619 0.91669961],[0.12284531135288054  0.07863886566947523],[1.0  0.25  0.0  0.99  0.47  0.76  0.01  0.03  0.04],[0.33333333 0.11111111 0.         0.11111111 0.         0.11111111 0.22222222],"there was not, there's not supposed  to be any reason to use this education or this brain that you might have  for anything other than your house and your children and how clean can the bathroom floors be  on any given day ."
171916:24,0.5022222222222222,0.10490617283950616,0.8108431949088775,0.7873512034763246,(0.8108431949088775  0.7873512034763246),[0.82946544 0.24265958],[0.09251414916647215  0.1054207666179613],[0.75  0.43  0.23  0.9  0.35  1.0  0.18  0.01  0.67],[0.11111111 0.22222222 0.11111111 0.11111111 0.11111111 0.11111111 0.22222222],"you go, you know three or four hours before the game."
110659:25,0.15222222222222223,0.04248395061728393,0.08748479136967115,0.22902672137688565,(0.08748479136967115  0.22902672137688565),[0.52499999 0.04571429],[0.031827662189841684  0.03870993692923648],[0.02  0.01  0.48  0.06  0.57  0.17  0.01  0.05  0.0],[0.55555556 0.11111111 0.         0.22222222 0.         0. 0.        ],"well, i don't believe in drugs or alcohol,"
122805:19,0.41,0.06655555555555556,0.954088145697608,0.7471967157258752,(0.954088145697608  0.7471967157258752),[0.20978748 0.65713606],[0.08917903590774673  0.09623484826021683],[0.16  0.22  0.02  0.25  0.78  0.59  0.79  0.5  0.38],[0.11111111 0.33333333 0.11111111 0.11111111 0.11111111 0.22222222 0.        ],"but there is usually two or three days in the week that you can get out there and play ,"
130353:76,0.5733333333333333,0.07171111111111111,2.4367399374785172,0.8608408828235721,(2.4367399374785172  0.8608408828235721),[0.42953273 0.83261529],[0.15990748928748202  0.04632216909901432],[0.9  0.03  0.51  0.79  0.59  0.42  0.87  0.33  0.72],[0.11111111 0.         0.22222222 0.11111111 0.11111111 0.22222222 0.22222222],"i think it was outlawed  for a while, but, uh, by the supreme court, i mean, or, the interpretation of the constitution."
1214:60,0.2933333333333333,0.08066666666666665,0.15315087718603052,0.2695713584335694,(0.15315087718603052  0.2695713584335694),[0.10166689 0.67666648],[0.06421973374898751  0.050447966121539664],[0.11  0.7  0.1  0.06  0.29  0.75  0.01  0.58  0.04],[0.55555556 0.         0.11111111 0.         0.22222222 0.11111111 0.        ],"i put a stop to some of them as far as the door to door, either religious groups, or people peddling products."
43991:16,0.7500000000000001,0.07313333333333334,1.236250350642309,0.3260029861736423,(1.236250350642309  0.3260029861736423),[0.47348944 0.91623145],[0.1809967272556939  0.04535672090228549],[0.63  0.11  0.88  0.99  1.0  0.91  0.81  0.89  0.53  0.63  0.11  0.88  0.99  1.0  0.91  0.81  0.89  0.53],[0.11111111 0.         0.         0.11111111 0.11111111 0.11111111 0.55555556],"are you talking, outside or inside."
169332:97,0.5633333333333335,0.07471111111111113,1.0668505980955711,0.7312032258796968,(1.0668505980955711  0.7312032258796968),[0.83259359 0.35250283],[0.03181094057857005  0.12330685273260611],[0.91  0.06  0.8  0.81  0.38  0.45  0.81  0.56  0.29],[0.11111111 0.         0.22222222 0.22222222 0.         0.33333333 0.11111111],"and the view that i would rather take  is that there's a different amount of information you need  when you're particularly interested in a topic or, uh, particularly interested in  buying something as a, you know as a hobbyist  versus when you want  to go out and buy a blender because you need  to mix things ."
139930:62,0.61,0.08902222222222222,0.672812385186369,0.3794676978982785,(0.672812385186369  0.3794676978982785),[0.84917605 0.32464739],[0.047052258875109984  0.1419073967582085],[0.19  0.07  0.79  0.52  0.76  0.47  0.94  0.85  0.9],[0.11111111 0.11111111 0.         0.22222222 0.         0.33333333 0.22222222],"uh, well, um, first off we'd probably wind up with a, a cat or maybe a puppy."
145555:164,0.4566666666666667,0.09622222222222224,1.490973389424365,0.6135537458438833,(1.490973389424365  0.6135537458438833),[0.7848796  0.19399024],[0.0994643577016174  0.03305104983679739],[0.26  0.19  0.23  0.78  0.16  0.56  0.93  0.87  0.13],[0.11111111 0.44444444 0.         0.11111111 0.         0.11111111 0.22222222],"if you've got a pretty good rating, uh, credit rating you can call your in-, you know, your, your card, wherever you got your card from  and tell them, hey, either drop my rates or drop my, you know, uh annual fees."
126099:53,0.35666666666666663,0.13173333333333334,0.21742337444725435,0.4271392045189505,(0.21742337444725435  0.4271392045189505),[0.05858981 0.69141276],[0.042749072245793114  0.1785146227693947],[0.61  0.02  0.06  0.19  0.02  0.41  0.95  0.03  0.92],[0.44444444 0.11111111 0.11111111 0.         0.11111111 0. 0.22222222],"and if you try  to take anybody, you know, go to the show or go out for supper, and you go as a foursome,"
139777:33,0.34222222222222215,0.11432839506172837,0.14422184070921323,0.2577197334201441,(0.14422184070921323  0.2577197334201441),[0.80666664 0.11      ],[0.07219155105769574  0.047439434306318744],[0.14  0.75  0.95  0.1  0.07  0.72  0.01  0.23  0.11],[0.55555556 0.11111111 0.         0.         0.         0.22222222 0.11111111],"that's pretty much the south end of the state, or the southern quarter of the state, anyway.."
145577:99,0.6122222222222223,0.10490617283950618,0.38908060038239384,0.2887292278063575,(0.38908060038239384  0.2887292278063575),[0.27005226 0.88600638],[0.08853474447126623  0.06190945389574604],[0.88  0.32  0.8  0.98  0.18  0.45  0.13  0.99  0.78],[0.11111111 0.11111111 0.11111111 0.11111111 0.         0.22222222 0.33333333],"um, i might try that because i, i have one card that i've had  for about, uh, i don't know, nine or ten years."
