Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
41511:66,0.6655555555555556,0.12126913580246915,0.40045721873223394,0.18635004742836303,(0.40045721873223394  0.18635004742836303),[0.3693886  0.92964595],[0.21055986366770582  0.03449709762109898],[0.9  0.51  0.07  0.07  0.98  0.85  0.98  0.93  0.7],[0.22222222 0.         0.         0.11111111 0.11111111 0.11111111 0.44444444],"and they charged us, i think it was like, it was like  five or six dollars, i can't remember exactly, you know, that we paid  for the book to be printed ."
90213:76,0.7911111111111111,0.09089876543209877,0.581633123307933,0.11889288814165194,(0.581633123307933  0.11889288814165194),[0.88875 0.01   ],[0.09072469088527253  0.0007071067811865475],[1.0  0.01  0.79  0.94  0.93  0.94  0.92  0.59  1.0],[0.11111111 0.         0.         0.         0.11111111 0.11111111 0.66666667],"he was, used  to be a reporter for, uh, i think , the new york times, or the washington post, one of the two,"
166827:24,0.6555555555555557,0.06589135802469136,0.6756074885874559,0.5574031733187524,(0.6756074885874559  0.5574031733187524),[0.32625813 0.81895588],[0.041670127282936405  0.0904392828749408],[1.0  0.29  0.66  0.79  0.68  0.41  0.84  0.28  0.95],[0.         0.11111111 0.22222222 0.         0.22222222 0.22222222 0.22222222],"i think it's, four or five,"
31580:134,0.2811111111111111,0.06594320987654322,0.3221142421114759,0.4054429588955702,(0.3221142421114759  0.4054429588955702),[0.01249648 0.49593358],[0.011612229622587969  0.08548024731917105],[0.62  0.04  0.0  0.33  0.44  0.01  0.44  0.65  0.0],[0.22222222 0.         0.11111111 0.22222222 0.22222222 0. 0.        ],"i mean, he, he puts himself in the hospital fairly regularly  thinking that, you know, he, he's not sure if he's going  try  to commit suicide or not."
33521:77,0.5288888888888889,0.10525432098765432,0.5039605351604353,0.39876868188702297,(0.5039605351604353  0.39876868188702297),[0.80600004 0.18250041],[0.060765963198517674  0.07622326650515582],[0.77  0.74  0.0  0.28  0.97  0.23  0.22  0.74  0.81],[0.         0.33333333 0.         0.         0.         0.44444444 0.11111111],"when you go over there  does it bother you in terms of how things are arranged , either at the dallas location or the spring creek , in terms of, there's so much, it's so much of a weight orientation, weight lifting, et cetera."
99233:24,0.23777777777777778,0.09835061728395063,0.07026900521304266,0.2298731424043075,(0.07026900521304266  0.2298731424043075),[0.81       0.07428572],[0.056572949939523366  0.04658205558117164],[0.73  0.07  0.89  0.18  0.17  0.04  0.02  0.02  0.02],[0.55555556 0.22222222 0.         0.         0.         0.11111111 0.11111111],"they put one on the parents, or the teachers and say they have  to, the men have  to wear ties"
125273:30,0.5122222222222221,0.16648395061728394,0.19129812002902583,0.17255678425923174,(0.19129812002902583  0.17255678425923174),[0.86599999 0.07      ],[0.0830210967860041  0.051725235738418994],[0.17  1.0  0.0  0.11  0.69  0.96  0.91  0.0  0.77],[0.11111111 0.11111111 0.         0.         0.11111111 0.11111111 0.33333333],"it doesn't have the coup de ville  or the sedan de ville  squareness."
15459:47,0.37666666666666665,0.08879999999999999,0.290833207810268,0.49578314887686437,(0.290833207810268  0.49578314887686437),[0.13182526 0.68017617],[0.0366998096819187  0.1206467635606806],[0.2  0.52  0.85  0.08  0.18  0.51  0.13  0.07  0.85],[0.33333333 0.22222222 0.         0.22222222 0.         0.22222222 0.        ],"i think i had some other, uh, like staying in shape or working out."
10197:18,0.9233333333333333,0.012422222222222222,0.43872703706275745,0.07133305968098666,(0.43872703706275745  0.07133305968098666),[0.96125001 0.62      ],[0.022769905991678566  0.0007071067811865475],[0.98  0.93  0.96  0.93  0.62  0.98  1.0  1.0  0.91],[0.         0.         0.         0.         0.11111111 0. 0.88888889],"he either hits home run or strike out."
51019:56,0.42333333333333334,0.12777777777777777,0.30376942856344474,0.41726593051091887,(0.30376942856344474  0.41726593051091887),[0.12192865 0.79967146],[0.06652405960501227  0.10298867079736997],[0.18  0.11  0.66  0.27  0.03  0.65  0.02  0.95  0.94],[0.33333333 0.22222222 0.         0.         0.22222222 0. 0.22222222],"i, i know the government sells information  to private companies about individuals or families."
162665:33,0.5255555555555556,0.12589135802469137,1.5336433010365575,0.4306492235593773,(1.5336433010365575  0.4306492235593773),[0.82800195 0.14751502],[0.06347128326392322  0.08924082329655927],[0.8  0.09  0.36  0.78  0.03  0.7  0.93  0.11  0.93],[0.33333333 0.         0.11111111 0.         0.11111111 0.22222222 0.22222222],"i don't know if i'm making any sense or not."
99064:18,0.7044444444444444,0.08802469135802468,0.634002562379586,0.38242993910180295,(0.634002562379586  0.38242993910180295),[0.47986642 0.98749259],[0.14800455312212882  0.005901917993587968],[1.0  0.77  0.99  0.57  0.56  0.98  0.19  0.3  0.98],[0.         0.11111111 0.11111111 0.22222222 0.         0.11111111 0.44444444],"and you can decide guilt or innocence on that."
56808:39,0.7288888888888888,0.0855432098765432,1.461350291168829,0.35696121088612065,(1.461350291168829  0.35696121088612065),[0.81875 0.01   ],[0.10854019048926782  0.0007071067811865475],[0.98  0.01  0.53  0.73  0.76  0.71  0.99  0.97  0.88],[0.11111111 0.         0.         0.11111111 0.11111111 0.22222222 0.44444444],"and you had  to vote for, you know, yes or no on each of them"
90246:38,0.29777777777777775,0.10912839506172839,0.22711232483133292,0.47810507137534364,(0.22711232483133292  0.47810507137534364),[0.07662557 0.73941634],[0.037332219451696236  0.11995681714101734],[0.1  0.57  0.05  0.68  0.0  0.09  0.97  0.17  0.05],[0.44444444 0.11111111 0.         0.11111111 0.11111111 0. 0.11111111],"and, you know, it does not have a real story, or any plot,"
97363:28,0.6366666666666666,0.1266,0.1156699390372598,0.06431005711878196,(0.1156699390372598  0.06431005711878196),[0.885 0.14 ],[0.04929164589193389  0.005816645863049406],[0.85  0.82  0.15  0.9  0.94  0.8  0.14  1.0  0.13],[0.22222222 0.11111111 0.         0.         0.         0.33333333 0.33333333],"only time will tell whether it's better or worse, than the way we grew up ."
120047:15,0.89,0.05424444444444445,0.12998504041286554,0.018737792535317516,(0.12998504041286554  0.018737792535317516),[0.97125001 0.23999999],[0.02838958975138523  0.0007071067811865475],[0.89  1.0  1.0  1.0  0.24  0.92  0.99  0.97  1.0],[0.         0.11111111 0.         0.         0.         0. 0.88888889],"you're either liberal or you're conservative,"
22745:68,0.4822222222222222,0.10015061728395061,0.5235005751307162,0.4024075853503412,(0.5235005751307162  0.4024075853503412),[0.08329986 0.6731095 ],[0.06271104415551182  0.1259446549681321],[0.46  0.05  0.43  0.87  0.78  0.77  0.77  0.21  0.0],[0.11111111 0.11111111 0.         0.22222222 0.         0.33333333 0.11111111],"and the first thing i caught  was a sand shark, which  was probably a foot, and a half or, uh, two feet long,"
99475:12,0.5025,0.14400625,0.4200369423253051,0.41467937417523215,(0.4200369423253051  0.41467937417523215),[0.06882553 0.75616459],[0.04059153439425912  0.16118124635994283],[0.44  0.17  0.96  0.05  0.06  0.88  0.56  0.99  0.12  0.6  0.99  0.76  0.44  1.0  0.01  0.01],[0.3125 0.0625 0.     0.1875 0.0625 0.0625 0.3125],"i visited once or twice."
11792:29,0.4488888888888889,0.1481432098765432,-4.876759647130989e-05,-4.6038312856652594e-05,(-4.876759647130989e-05  -4.6038312856652594e-05),[0.77395199 0.04249486],[0.11656642610016096  0.03255440496115833],[0.87  0.87  0.51  0.66  0.96  0.0  0.11  0.0  0.06],[0.22222222 0.         0.         0.11111111 0.11111111 0. 0.33333333],"but, uh, i have some question, whether or not they will ever really get around to that."
157511:153,0.6022222222222222,0.08703950617283948,0.8659478905159725,0.6327899666668821,(0.8659478905159725  0.6327899666668821),[0.23471617 0.78508767],[0.06992627062195865  0.11144628088165554],[0.54  0.71  0.1  0.32  0.96  0.7  0.28  0.98  0.83],[0.11111111 0.11111111 0.11111111 0.11111111 0.22222222 0.11111111 0.22222222],"well, the, the one thing that i know  does seem  to happen from people i've talked to  on this, is that in the situation you just said  where it's nine to three, or some such number , that there's, an effect  starts  being that there's starts  being a lot of peer pressure going on"
118989:29,0.39444444444444443,0.036424691358024695,1.0752608892880748,0.4615868982432334,(1.0752608892880748  0.4615868982432334),[0.48172327 0.08491776],[0.0721627045867457  0.054077336468500534],[0.01  0.59  0.43  0.16  0.36  0.33  0.58  0.56  0.53],[0.11111111 0.11111111 0.22222222 0.33333333 0.22222222 0. 0.        ],"that must have been at least fifty years ago or more,"
18130:46,0.3611111111111111,0.09792098765432097,0.5147035135158975,0.6809404525568512,(0.5147035135158975  0.6809404525568512),[0.54154299 0.        ],[0.15674394320375987  0.0007071067811865475],[0.67  0.7  0.2  0.0  0.0  0.0  0.4  0.42  0.86],[0.         0.11111111 0.22222222 0.         0.22222222 0. 0.11111111],"well, uh, pretty much spent most of my time either in the yard or at nurseries  buying stuff for the yard."
63755:97,0.4633333333333333,0.14157777777777775,0.2063308235091087,0.3109914483593378,(0.2063308235091087  0.3109914483593378),[0.96666685 0.2116682 ],[0.02404736382731088  0.10436140317354217],[0.05  0.98  0.15  0.26  0.27  0.06  0.48  0.92  1.0],[0.22222222 0.33333333 0.         0.11111111 0.         0. 0.33333333],"i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit , because what is it  fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers,"
4496:104,0.4855555555555556,0.09398024691358026,0.7488084132881347,0.6335282995319291,(0.7488084132881347  0.6335282995319291),[0.25012386 0.79576295],[0.12632100635762386  0.05701080698282412],[0.06  0.02  0.67  0.31  0.39  0.9  0.79  0.42  0.81],[0.22222222 0.         0.33333333 0.         0.11111111 0.22222222 0.11111111],"now do you think that's because they've realized that for whole health, that, the, you know, you have  to have that combination, or that people are motivated  that way so that they've incorporated that into their program."
52656:78,0.23777777777777775,0.040106172839506175,0.40399637959163837,0.5410864421028168,(0.40399637959163837  0.5410864421028168),[0.14001106 0.58000472],[0.0625846517356023  0.03536279026229974],[0.31  0.53  0.16  0.16  0.06  0.63  0.17  0.11  0.01],[0.33333333 0.33333333 0.11111111 0.11111111 0.11111111 0. 0.        ],"and, and go ahead and get the punishment phase out of the way, because it  doesn't do the criminal or the victim's family, r-, r-, any of us, the taxpayer any good to have him sitting around for months and years."
142117:49,0.5766666666666667,0.15748888888888887,1.2789343954758565,0.6303340672653197,(1.2789343954758565  0.6303340672653197),[0.91600074 0.15251606],[0.03482098732834461  0.11721936023492029],[0.06  0.0  0.43  0.88  0.97  0.89  0.86  0.12  0.98],[0.22222222 0.         0.         0.11111111 0.         0. 0.55555556],"and i even had, uh, i guess it was  last year or the year before, i had some out"
94770:69,0.44999999999999996,0.16106666666666666,1.2996383627109205,0.5473162059007055,(1.2996383627109205  0.5473162059007055),[0.11002115 0.87499174],[0.08721838018187149  0.09561970801652406],[0.28  0.98  0.01  0.66  0.24  0.02  0.86  0.0  1.0],[0.22222222 0.22222222 0.         0.         0.11111111 0. 0.33333333],"and again, it's not, it 's not cheap to rent the lodge up there or the meeting room down in the cabins and such,"
126179:58,0.46222222222222226,0.19426172839506173,0.1159358710548559,0.11625897064945309,(0.1159358710548559  0.11625897064945309),[0.94000001 0.08000002],[0.03841223528657196  0.0964391350669065],[0.0  0.0  0.86  0.35  0.0  0.92  0.99  0.05  0.99],[0.11111111 0.         0.11111111 0.         0.         0. 0.44444444],"i'm going  to do it right, and see if i can actually play this game or not."
164352:51,0.5466666666666666,0.11933333333333335,0.4928251755022261,0.3620915386852378,(0.4928251755022261  0.3620915386852378),[0.18258308 0.83801041],[0.10003483971618532  0.06267761041495623],[0.33  0.84  0.86  0.76  0.99  0.31  0.74  0.0  0.09],[0.11111111 0.         0.22222222 0.         0.         0.33333333 0.22222222],"i think in some cases it  doesn't matter if it's a deterrent or not."
124658:85,0.2711111111111111,0.049498765432098774,0.6342456167836971,0.7019930394766392,(0.6342456167836971  0.7019930394766392),[0.63500341 0.1672116 ],[0.01063013544428841  0.08650202367850847],[0.05  0.08  0.62  0.16  0.28  0.36  0.65  0.0  0.24],[0.22222222 0.33333333 0.11111111 0.         0.22222222 0. 0.        ],"it 's hard to put the finger on, uh, what 's worse, you know, the acid rain situation or the ozone depletion, um, with, uh, your hydrocarbons, uh causing the damage in which,"
2420:30:00,0.33888888888888885,0.05492098765432099,0.3804927568785436,0.5146400856756522,(0.3804927568785436  0.5146400856756522),[0.58230016 0.14405795],[0.07452268021079368  0.04800508981946255],[0.2  0.56  0.42  0.15  0.68  0.14  0.02  0.21  0.67],[0.22222222 0.33333333 0.11111111 0.11111111 0.22222222 0. 0.        ],"i need  to probably make a phone call or two."
168838:150,0.35,0.1295777777777778,0.1118685659464477,0.2280497713391283,(0.1118685659464477  0.2280497713391283),[0.10166667 0.84666665],[0.045906909701547045  0.0717282808181525],[0.17  0.07  0.07  0.78  0.03  0.21  0.77  0.99  0.06],[0.44444444 0.22222222 0.         0.         0.         0.22222222 0.11111111],"and if they're, you know, if they're on some kind of, you know, contol-, controlled substance then, you know, it kinds of takes away from the job of, you know, the supervisor or manager type person, you know, who  is able  to evaluate them."
14175:23,0.58,0.12666666666666668,1.0619517104797227,0.7164468784387092,(1.0619517104797227  0.7164468784387092),[0.88400862 0.20003728],[0.06238639286599145  0.08766326309890313],[0.92  0.9  0.03  0.73  0.2  0.87  0.19  1.0  0.38],[0.11111111 0.22222222 0.11111111 0.         0.         0.11111111 0.44444444],"but i don't anymore, maybe once or twice a year."
95326:46,0.5,0.1323111111111111,0.4517205786121281,0.4541929593661995,(0.4517205786121281  0.4541929593661995),[0.87645061 0.2033943 ],[0.08531468252586637  0.11282498943743034],[0.96  0.99  0.0  0.43  0.31  0.08  0.87  0.68  0.18],[0.11111111 0.11111111 0.11111111 0.11111111 0.11111111 0. 0.33333333],"but she said, let's go ahead and send him another day, or two days,"
19926:76,0.7611111111111112,0.08056543209876542,1.086483154980654,0.2300440831159897,(1.086483154980654  0.2300440831159897),[0.85125 0.04   ],[0.0935733404919628  0.0007071067811865475],[0.91  0.64  0.88  0.81  0.92  1.0  0.04  1.0  0.65],[0.11111111 0.         0.         0.         0.22222222 0.11111111 0.55555556],"see, i had never really been into science fiction that much until, uh, somebody gave me mist of avalon probably about five or six years ago."
